TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
random,0.3681428432464599,0.4476889073848724,0.630407452583313,hongkong,random,False,False,True
random,0.4709473848342895,0.5028469562530518,0.5260414481163025,chicago,random,False,True,True
2,0.203999862074852,0.3327457904815674,0.7857165336608887,london,1,False,False,True
3,0.2348643094301223,0.3543611466884613,0.7717020511627197,london,1,False,False,True
4,0.2348646968603134,0.3559996783733368,0.7724795937538147,london,1,False,False,True
random,0.1812867820262909,0.3186030685901642,0.8194445371627808,boston,random,False,False,False
1,0.3958126008510589,0.4679436683654785,0.5427342653274536,chicago,2,False,True,True
3,0.5106741786003113,0.5077074766159058,0.4899609386920929,chicago,2,False,True,True
4,0.6306340098381042,0.5690227150917053,0.4252857863903045,chicago,2,False,True,True
1,0.4020000100135803,0.4738835096359253,0.6002879738807678,hongkong,4,False,False,False
2,0.3866484463214874,0.4630199074745178,0.6086084842681885,hongkong,4,False,False,False
3,0.4049320816993713,0.4665144681930542,0.5957248210906982,hongkong,4,False,False,False
2,1.0303146839141846,0.8077921867370605,-0.0859761089086532,london,1,True,True,False
3,1.1547605991363523,0.8551319241523743,-0.1232072412967681,london,1,True,True,False
4,1.2771334648132324,0.9163247346878052,-0.2282575964927673,london,1,True,True,False
random,0.1779315918684005,0.321558266878128,0.8227927684783936,boston,random,False,False,True
