TestIncome,TestLoss,TestMAE,R2,city,split,zero_home,zero_visit,zero_person
2,0.1716136485338211,0.3032467067241668,0.8196676969528198,london,4,False,False,False
3,0.1901805996894836,0.3165819644927978,0.8150908946990967,london,4,False,False,False
2,1.28702974319458,0.9154117107391356,-0.2728277444839477,boston,1,True,True,False
3,1.355434775352478,0.9474014043807985,-0.3377833366394043,boston,1,True,True,False
4,1.5186495780944824,1.009456753730774,-0.530994713306427,boston,1,True,True,False
1,0.18228080868721,0.313221126794815,0.7990529537200928,saopaulo,3,False,False,True
2,0.1881853193044662,0.3183479607105255,0.7986729741096497,saopaulo,3,False,False,True
4,0.1944237351417541,0.3267391622066498,0.7851994037628174,saopaulo,3,False,False,True
1,0.2886129021644592,0.4013021886348724,0.6922498345375061,boston,3,False,False,False
2,0.2585615217685699,0.3708314597606659,0.7445659637451172,boston,3,False,False,False
4,0.2656934559345245,0.3729267716407776,0.7318302989006042,boston,3,False,False,False
1,0.1536215841770172,0.2825512588024139,0.8323609828948975,london,3,False,False,False
2,0.1642210334539413,0.2961200773715973,0.827475905418396,london,3,False,False,False
4,0.1853460371494293,0.3134753406047821,0.8203276991844177,london,3,False,False,False
2,1.0174646377563477,0.8599376678466797,-0.0059965848922729,boston,1,True,True,True
3,1.0224400758743286,0.861720860004425,-0.0084285801276564,boston,1,True,True,True
4,1.033779501914978,0.865750789642334,-0.0402720123529434,boston,1,True,True,True
random,0.9954060316085817,0.8224684000015259,-0.0003856619296129,saopaulo,random,True,True,True
1,0.2271380275487899,0.3568535149097442,0.7580487132072449,boston,2,False,False,False
3,0.265691339969635,0.3713107407093048,0.7380371689796448,boston,2,False,False,False
4,0.2584147751331329,0.3718687891960144,0.7393400073051453,boston,2,False,False,False
1,0.6673436760902405,0.6211721897125244,0.2536970376968384,saopaulo,3,False,True,False
2,0.6698257327079773,0.6232031583786011,0.2809251546859741,saopaulo,3,False,True,False
4,0.5904805064201355,0.5782187581062317,0.3456887006759643,saopaulo,3,False,True,False
2,0.2379325032234192,0.3566682040691376,0.7649955749511719,boston,1,False,False,False
3,0.2651881873607635,0.3812060356140136,0.7385447025299072,boston,1,False,False,False
4,0.2840957939624786,0.3935496211051941,0.7130918502807617,boston,1,False,False,False
random,0.5291711688041687,0.5540693402290344,0.4682503342628479,saopaulo,random,False,True,True
1,0.194197192788124,0.3233707547187805,0.7870470881462097,saopaulo,3,True,False,False
2,0.200235441327095,0.3288892209529876,0.786389172077179,saopaulo,3,True,False,False
4,0.2048597782850265,0.3413703143596649,0.7730683088302612,saopaulo,3,True,False,False
1,0.1659600585699081,0.2953488826751709,0.8115178346633911,chicago,3,True,False,True
2,0.1634035110473632,0.2905588448047638,0.8373045325279236,chicago,3,True,False,True
4,0.1803135573863983,0.3000327944755554,0.8304726481437683,chicago,3,True,False,True
1,0.2339347004890442,0.3598056435585022,0.7515217065811157,boston,4,True,False,True
2,0.2404059171676635,0.3584785759449005,0.7626720666885376,boston,4,True,False,True
3,0.2483928203582763,0.362234354019165,0.7551847100257874,boston,4,True,False,True
1,1.578266978263855,1.0430819988250732,-0.7832643985748291,saopaulo,4,True,True,False
2,1.3155444860458374,0.945556342601776,-0.4165239632129669,saopaulo,4,True,True,False
3,1.0663200616836548,0.8415905237197876,-0.1034007370471954,saopaulo,4,True,True,False
1,0.3725093603134155,0.4022827446460724,0.5786349773406982,chicago,4,True,False,False
2,0.2076572775840759,0.3287333846092224,0.793419599533081,chicago,4,True,False,False
3,0.1942929774522781,0.3178872764110565,0.8050994277000427,chicago,4,True,False,False
1,0.7877540588378906,0.6868541836738586,0.2190860211849212,hongkong,2,False,True,False
3,0.8510320782661438,0.7066909074783325,0.1498891711235046,hongkong,2,False,True,False
4,0.8754492998123169,0.7144272923469543,0.1031891405582428,hongkong,2,False,True,False
1,0.1563117355108261,0.2863644063472748,0.8292562961578369,london,3,False,False,True
2,0.1680803000926971,0.2999235391616821,0.8233521580696106,london,3,False,False,True
4,0.1897177696228027,0.3169845044612884,0.8161746263504028,london,3,False,False,True
2,0.2013288587331771,0.328080803155899,0.7842152714729309,saopaulo,1,False,False,False
3,0.2122478932142257,0.3404271304607391,0.7805273532867432,saopaulo,1,False,False,False
4,0.2607172131538391,0.3710568249225616,0.7115285992622375,saopaulo,1,False,False,False
1,0.6040868759155273,0.5973197221755981,0.3553778529167175,boston,2,False,True,True
3,0.7626121044158936,0.6560104489326477,0.247648611664772,boston,2,False,True,True
4,0.7504357099533081,0.6413387656211853,0.2470543086528778,boston,2,False,True,True
random,0.1802552789449691,0.3137775659561157,0.8187438249588013,saopaulo,random,False,False,True
1,0.1653706282377243,0.2919661104679107,0.8119713664054871,chicago,2,True,False,True
3,0.1666553020477295,0.291315495967865,0.8327553868293762,chicago,2,True,False,True
4,0.1818023920059204,0.300208032131195,0.8289437890052795,chicago,2,True,False,True
1,0.2659232020378113,0.3827599287033081,0.7170836925506592,boston,4,False,False,True
2,0.2698366641998291,0.3831243813037872,0.7333600521087646,boston,4,False,False,True
3,0.2731546759605407,0.3851216733455658,0.7306932210922241,boston,4,False,False,True
random,0.993834674358368,0.7977603673934937,0.0033849412575364,hongkong,random,True,True,False
1,0.3900031149387359,0.4632881283760071,0.6119981408119202,hongkong,3,True,False,True
2,0.3822751045227051,0.4574563503265381,0.6129135489463806,hongkong,3,True,False,True
4,0.4120999276638031,0.4665423333644867,0.5811331272125244,hongkong,3,True,False,True
1,0.5304995775222778,0.4670421481132507,0.4158216118812561,london,2,False,True,True
3,0.609963595867157,0.5754319429397583,0.4069405794143677,london,2,False,True,True
4,0.7309598326683044,0.6045243144035339,0.3008235991001129,london,2,False,True,True
1,0.1573078781366348,0.2900007963180542,0.8281353712081909,london,4,False,False,True
2,0.1661763787269592,0.3015789091587066,0.8253467082977295,london,4,False,False,True
3,0.1844285726547241,0.3141830861568451,0.8206843733787537,london,4,False,False,True
2,0.2487788200378418,0.3674652576446533,0.7543469071388245,boston,1,True,False,False
3,0.2666026651859283,0.3845404684543609,0.7370525598526001,boston,1,True,False,False
4,0.2942542135715484,0.4033311307430267,0.7025183439254761,boston,1,True,False,False
random,0.1603488475084304,0.2869898974895477,0.8390699028968811,chicago,random,True,False,False
1,0.590552568435669,0.5951023101806641,0.3421820104122162,saopaulo,2,False,True,True
3,0.5836066007614136,0.5848459005355835,0.3969060778617859,saopaulo,2,False,True,True
4,0.5515120625495911,0.5650146007537842,0.3893072009086609,saopaulo,2,False,True,True
2,0.3784763514995575,0.456001877784729,0.616728663444519,hongkong,1,True,False,True
3,0.4095551669597626,0.4687651693820953,0.591144323348999,hongkong,1,True,False,True
4,0.4224739372730255,0.475851446390152,0.5704682469367981,hongkong,1,True,False,True
1,0.658248245716095,0.6234930157661438,0.2671369612216949,saopaulo,4,False,True,True
2,0.6224071383476257,0.6124573945999146,0.3320005536079407,saopaulo,4,False,True,True
3,0.5803747177124023,0.5895397067070007,0.4000319242477417,saopaulo,4,False,True,True
1,1.1432580947875977,0.8482606410980225,-0.1310687810182571,hongkong,3,True,True,False
2,1.0341718196868896,0.8089032769203186,-0.0419271998107433,hongkong,3,True,True,False
4,1.0760244131088257,0.8298659324645996,-0.1030547097325325,hongkong,3,True,True,False
2,0.7014138698577881,0.6287051439285278,0.3053328692913055,boston,1,False,True,True
3,0.7992405295372009,0.6670145988464355,0.2112833857536316,boston,1,False,True,True
4,0.8159051537513733,0.6633526682853699,0.1803537309169769,boston,1,False,True,True
1,0.1923470944166183,0.3229359090328216,0.7879038453102112,saopaulo,4,False,False,True
2,0.2000614255666732,0.3283070027828216,0.7860250473022461,saopaulo,4,False,False,True
3,0.1950669139623642,0.3264928162097931,0.7983090877532959,saopaulo,4,False,False,True
1,0.7722926139831543,0.6234380602836609,0.1099234297871589,chicago,4,False,True,True
2,0.5665964484214783,0.5488790273666382,0.4313917756080627,chicago,4,False,True,True
3,0.5918563008308411,0.5588387250900269,0.4088822305202484,chicago,4,False,True,True
1,0.9185280799865724,0.7809246778488159,-0.0071507361717522,london,2,True,True,True
3,1.0311517715454102,0.834368884563446,-0.0029406745452433,london,2,True,True,True
4,1.065777063369751,0.8548609018325806,-0.0236330032348632,london,2,True,True,True
1,0.2663601636886596,0.3891816437244415,0.7166595458984375,boston,3,True,False,False
2,0.229013979434967,0.3533168137073517,0.7737171649932861,boston,3,True,False,False
4,0.2439441531896591,0.3616579473018646,0.7535986304283142,boston,3,True,False,False
1,0.188562124967575,0.3197700381278991,0.7922216653823853,saopaulo,2,False,False,False
3,0.2030025422573089,0.3359948396682739,0.790166437625885,saopaulo,2,False,False,False
4,0.2159755975008011,0.3481070697307586,0.7613944411277771,saopaulo,2,False,False,False
1,0.4821841716766357,0.5034599900245667,0.465591162443161,london,3,False,True,False
2,0.5503040552139282,0.5510197281837463,0.4160513877868652,london,3,False,True,False
4,0.6864564418792725,0.6184485554695129,0.3435278534889221,london,3,False,True,False
1,0.1780594885349273,0.3065650165081024,0.7964541912078857,chicago,2,False,False,False
3,0.1711493283510208,0.297070562839508,0.828392505645752,chicago,2,False,False,False
4,0.1949249655008316,0.3138087093830108,0.8171417713165283,chicago,2,False,False,False
1,0.2108291387557983,0.3381744623184204,0.7687229514122009,saopaulo,4,True,False,False
2,0.2129732072353363,0.3394295871257782,0.7727035880088806,saopaulo,4,True,False,False
3,0.2068066000938415,0.3376634418964386,0.7862083911895752,saopaulo,4,True,False,False
1,0.4238961637020111,0.47397381067276,0.5306151509284973,london,2,False,True,False
3,0.6089494824409485,0.5798956155776978,0.4080747365951538,london,2,False,True,False
4,0.6732439994812012,0.6123399138450623,0.3566941320896148,london,2,False,True,False
1,1.027875304222107,0.8136913180351257,-0.1382540166378021,saopaulo,2,True,True,False
3,1.019925594329834,0.8102606534957886,-0.054070696234703,saopaulo,2,True,True,False
4,1.341389775276184,0.9442144632339478,-0.5204169154167175,saopaulo,2,True,True,False
1,0.8578692078590393,0.708947479724884,0.0194324757903814,chicago,2,True,True,False
3,0.6809259057044983,0.6424458622932434,0.3165804445743561,chicago,2,True,True,False
4,0.8803765773773193,0.7272156476974487,0.1861361712217331,chicago,2,True,True,False
1,0.2398597747087478,0.3275723457336426,0.7447168827056885,boston,3,False,False,True
2,0.2142772823572158,0.3261701464653015,0.788217306137085,boston,3,False,False,True
4,0.2709181308746338,0.3465264141559601,0.7270219326019287,boston,3,False,False,True
random,0.6752429008483887,0.6483502388000488,0.3208796083927154,chicago,random,True,True,False
1,0.202161893248558,0.3294008672237396,0.7780346274375916,saopaulo,4,True,False,True
2,0.2079746574163437,0.3330415487289428,0.778050422668457,saopaulo,4,True,False,True
3,0.2038919776678085,0.3326974213123321,0.7892148494720459,saopaulo,4,True,False,True
random,0.9398168325424194,0.7907679677009583,0.0554348714649677,saopaulo,random,True,True,False
1,0.5344765782356262,0.5315616726875305,0.4063381552696228,london,4,False,True,False
2,0.5675211548805237,0.5641573667526245,0.3975009620189667,london,4,False,True,False
3,0.6383110284805298,0.6022070050239563,0.3795631825923919,london,4,False,True,False
random,0.3838366568088531,0.4525765478610992,0.614623486995697,hongkong,random,True,False,True
random,0.1705028712749481,0.3012478947639465,0.8318126201629639,london,random,False,False,False
1,0.9948548674583436,0.790676474571228,-0.0931194871664047,london,3,True,True,False
2,0.9457579255104064,0.7752602100372314,0.0029698079451918,london,3,True,True,False
4,0.9924054145812988,0.8084571957588196,0.0453597158193588,london,3,True,True,False
2,0.4795846045017242,0.5153260231018066,0.5192382335662842,chicago,1,False,True,False
3,0.5193284153938293,0.5285660028457642,0.481157511472702,chicago,1,False,True,False
4,0.6361273527145386,0.5869234800338745,0.418643981218338,chicago,1,False,True,False
random,0.1921369731426239,0.3264955282211303,0.8067731857299805,saopaulo,random,True,False,False
1,0.1642887890338897,0.3009247779846191,0.8208277821540833,london,4,True,False,True
